日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210630,1693,ＷｉｓｄｏｍＴｒｅｅ　銅上場投資信託,ETF・ETN,-,-,-,-,-,-
20210630,1694,ＷｉｓｄｏｍＴｒｅｅ　ニッケル上場投資信託,ETF・ETN,-,-,-,-,-,-
20210630,1695,ＷｉｓｄｏｍＴｒｅｅ　小麦上場投資信託,ETF・ETN,-,-,-,-,-,-
20210630,1696,ＷｉｓｄｏｍＴｒｅｅ　とうもろこし上場投資信託,ETF・ETN,-,-,-,-,-,-
20210630,1697,ＷｉｓｄｏｍＴｒｅｅ　大豆上場投資信託,ETF・ETN,-,-,-,-,-,-
20210630,1698,上場インデックスファンド日本高配当（東証配当フォーカス１００）,ETF・ETN,-,-,-,-,-,-
20210630,1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20210630,1711,省電舎ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1712,ダイセキ環境ソリューション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1716,第一カッター興業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1717,明豊ファシリティワークス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210630,1718,美樹工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1719,安藤・間,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1720,東急建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1721,コムシスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1723,日本電技,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1724,シンクレイヤ,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1726,ビーアールホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1728,ミサワホーム中国,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1730,麻生フオームクリート,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1736,オーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1737,三井金属エンジニアリング,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1739,シード平和,JASDAQ(グロース・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1743,コーアツ工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1757,中小企業ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1758,太洋基礎工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1762,高松コンストラクショングループ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1764,工藤建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1766,東建コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1768,ソネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1770,藤田エンジニアリング,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1773,ワイ・ティー・エル・コーポレーション・バーハッド,市場第一部（外国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1775,富士古河Ｅ＆Ｃ,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1776,三井住建道路,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1780,ヤマウラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1783,アジアゲートホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1786,オリエンタル白石,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1787,ナカボーテック,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1788,三東工業社,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1789,ＥＴＳホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1793,大本組,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1795,マサル,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1798,守谷商会,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1799,第一建設工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1801,大成建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1802,大林組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1803,清水建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1805,飛島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1807,佐藤渡辺,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1808,長谷工コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1810,松井建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1811,錢高組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1812,鹿島建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1813,不動テトラ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1814,大末建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1815,鉄建建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1820,西松建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1821,三井住友建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1822,大豊建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1824,前田建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1826,佐田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1827,ナカノフドー建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1828,田辺工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1833,奥村組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1835,東鉄工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1840,土屋ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1841,サンユー建設,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1844,大盛工業,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1847,イチケン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1848,富士ピー・エス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1850,南海辰村建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1852,淺沼組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1853,森組,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1860,戸田建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1861,熊谷組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1866,北野建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1867,植木組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1870,矢作建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1871,ピーエス三菱,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1873,日本ハウスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1878,大東建託,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1879,新日本建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1881,ＮＩＰＰＯ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1882,東亜道路工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1883,前田道路,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1884,日本道路,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1885,東亜建設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1887,日本国土開発,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1888,若築建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1890,東洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1893,五洋建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1897,金下建設,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1898,世紀東急工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1899,福田組,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1904,大成温調,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1905,テノックス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1909,日本ドライケミカル,市場第一部（内国株）,3600,機械,8,機械 ,7,TOPIX Small 2
20210630,1911,住友林業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1914,日本基礎技術,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1921,巴コーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1925,大和ハウス工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20210630,1926,ライト工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1928,積水ハウス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
20210630,1929,日特建設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1930,北陸電気工事,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1934,ユアテック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1938,日本リーテック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1939,四電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1941,中電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1942,関電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1944,きんでん,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1945,東京エネシス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1946,トーエネック,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1948,弘電社,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1949,住友電設,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1950,日本電設工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1951,協和エクシオ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1952,新日本空調,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1954,日本工営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,1959,九電工,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1960,サンテック,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1961,三機工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1963,日揮ホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
20210630,1964,中外炉工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1965,テクノ菱和,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1966,高田工業所,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1967,ヤマト,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1968,太平電業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1969,高砂熱学工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1971,中央ビルト工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20210630,1972,三晃金属工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1973,ＮＥＣネッツエスアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210630,1975,朝日工業社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1976,明星工業,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1979,大氣社,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20210630,1980,ダイダン,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1981,協和日成,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1982,日比谷総合設備,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20210630,1992,神田通信機,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1994,高橋カーテンウォール工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,1997,暁飯島工業,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20210630,2001,ニップン,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20210630,2002,日清製粉グループ本社,市場第一部（内国株）,3050,食料品,1,食品 ,4,TOPIX Mid400
20210630,2003,日東富士製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2004,昭和産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2009,鳥越製粉,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2033,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2034,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2035,ＮＥＸＴ　ＮＯＴＥＳ　日経平均ＶＩ先物指数　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2036,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2037,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2039,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2042,ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2046,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2047,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2048,ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2050,ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2053,中部飼料,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2055,日和産業,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20210630,2060,フィード・ワン,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20210630,2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2066,ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
20210630,2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
